frame.time_epoch,ip.src,ip.dst,frame.len,tcp.srcport,tcp.dstport
1751014192.412972000,8.8.8.8,172.16.10.60,577,,
1751014192.412974000,8.8.8.8,172.16.10.60,66,,
1751014192.413112000,172.16.10.60,8.8.8.8,75,,
1751014192.413337000,172.16.10.60,8.8.8.8,76,,
1751014192.414735000,8.8.8.8,172.16.10.60,557,,
1751014192.414895000,172.16.10.60,8.8.8.8,83,,
1751014192.415158000,8.8.8.8,172.16.10.60,66,,
1751014192.421048000,,,98,53161,5222
1751014192.422146000,8.8.8.8,172.16.10.60,71,,
1751014192.428139000,,,94,5222,53161
1751014192.428378000,,,86,53161,5222
1751014192.428473000,,,90,53161,5222
1751014192.428497000,,,93,53161,5222
1751014192.428513000,,,90,53161,5222
1751014192.429515000,,,377,53161,5222
1751014192.436271000,,,98,5222,53161
1751014192.436272000,,,86,5222,53161
1751014192.436399000,,,90,53161,5222
1751014192.436399000,,,381,53161,5222
1751014192.436400000,,,381,53161,5222
1751014192.436684000,,,86,5222,53161
1751014192.436684000,,,86,5222,53161
1751014192.442968000,,,98,5222,53161
1751014192.442970000,,,98,5222,53161
1751014192.442972000,,,98,5222,53161
1751014192.444039000,172.16.10.60,8.8.8.8,75,,
1751014192.520177000,,,94,443,61572
1751014192.520423000,,,86,61572,443
1751014192.521114000,,,603,61572,443
1751014192.635843000,,,143,5222,53161
1751014192.635846000,,,150,5222,53161
1751014192.636211000,,,86,53161,5222
1751014192.649390000,,,141,53161,5222
1751014192.649876000,,,119,53161,5222
1751014192.649939000,,,127,53161,5222
1751014192.655860000,,,86,5222,53161
1751014192.657410000,,,86,5222,53161
1751014192.657413000,,,86,5222,53161
1751014192.770453000,,,185,443,61572
1751014192.770686000,,,86,61572,443
1751014192.773194000,,,532,61572,443
1751014192.784223000,,,132,5222,53161
1751014192.784434000,,,86,53161,5222
1751014192.837141000,,,135,5222,53161
1751014192.837143000,,,727,5222,53161
1751014192.837147000,,,123,5222,53161
1751014192.837316000,,,86,53161,5222
1751014192.853177000,,,133,5222,53161
1751014192.853367000,,,86,53161,5222
1751014192.866496000,,,135,53161,5222
1751014192.877941000,,,86,5222,53161
1751014192.903399000,,,132,53161,5222
1751014192.904420000,,,127,53161,5222
1751014192.911103000,,,86,5222,53161
1751014192.911104000,,,86,5222,53161
1751014192.911965000,,,60,,
1751014193.024877000,,,1494,443,61572
1751014193.024880000,,,1494,443,61572
1751014193.025049000,,,1494,443,61572
1751014193.025122000,,,86,61572,443
1751014193.025221000,,,86,61572,443
1751014193.025229000,,,270,443,61572
1751014193.025288000,,,86,61572,443
1751014193.025315000,,,86,61572,443
1751014193.031115000,,,880,61572,443
1751014193.106893000,,,133,5222,53161
1751014193.107165000,,,86,53161,5222
1751014193.111527000,,,109,53161,5222
1751014193.118400000,,,86,5222,53161
1751014193.279365000,,,189,443,61572
1751014193.279587000,,,86,61572,443
1751014193.280191000,,,435,443,61572
1751014193.280307000,,,86,61572,443
1751014193.280321000,,,113,443,61572
1751014193.280416000,,,86,61572,443
1751014193.281596000,,,110,61572,443
1751014193.281790000,,,86,61572,443
1751014193.424500000,,,86,5222,53161
1751014193.424793000,,,86,53161,5222
1751014193.425494000,,,86,53161,5222
1751014193.432013000,,,86,5222,53161
1751014193.531247000,,,86,443,61572
1751014195.064828000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.064832000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.064835000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.064837000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.064840000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.064843000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.064845000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.064847000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.064849000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.064852000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.064855000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.065114000,172.16.10.60,17.242.13.4,66,60512,5223
1751014195.065331000,172.16.10.60,17.242.13.4,66,60512,5223
1751014195.068600000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.068684000,172.16.10.60,17.242.13.4,66,60512,5223
1751014195.072304000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.072310000,17.242.13.4,172.16.10.60,1219,5223,60512
1751014195.072391000,172.16.10.60,17.242.13.4,66,60512,5223
1751014195.078282000,172.16.10.60,17.242.13.4,98,60512,5223
1751014195.085616000,17.242.13.4,172.16.10.60,66,5223,60512
1751014195.130328000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.130331000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.130334000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.130337000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.130339000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.130341000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.130343000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.130345000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014195.130348000,17.242.13.4,172.16.10.60,1165,5223,60512
1751014195.130575000,172.16.10.60,17.242.13.4,66,60512,5223
1751014195.130792000,172.16.10.60,17.242.13.4,66,60512,5223
1751014195.136012000,172.16.10.60,17.242.13.4,98,60512,5223
1751014195.143821000,17.242.13.4,172.16.10.60,66,5223,60512
1751014195.370198000,172.16.10.76,224.0.0.251,232,,
1751014195.370571000,,,252,,
1751014195.370816000,172.16.10.76,224.0.0.251,93,,
1751014195.472518000,,,113,,
1751014195.576341000,172.16.10.76,224.0.0.251,93,,
1751014195.677232000,,,113,,
1751014195.882240000,172.16.10.76,224.0.0.251,93,,
1751014195.882314000,,,113,,
1751014196.087180000,172.16.10.76,224.0.0.251,353,,
1751014196.087701000,,,373,,
1751014196.088228000,172.16.10.76,224.0.0.251,289,,
1751014196.189674000,,,309,,
1751014197.520429000,172.16.10.72,172.16.10.255,86,,
1751014200.183493000,17.242.13.4,172.16.10.60,335,5223,60512
1751014200.183735000,172.16.10.60,17.242.13.4,66,60512,5223
1751014200.188380000,172.16.10.60,17.242.13.4,98,60512,5223
1751014200.196611000,17.242.13.4,172.16.10.60,66,5223,60512
1751014200.262121000,,,98,53162,5222
1751014200.270698000,,,94,5222,53162
1751014200.271024000,,,86,53162,5222
1751014200.271167000,,,90,53162,5222
1751014200.271211000,,,93,53162,5222
1751014200.271234000,,,90,53162,5222
1751014200.273019000,,,377,53162,5222
1751014200.279710000,,,98,5222,53162
1751014200.279712000,,,86,5222,53162
1751014200.279714000,,,86,5222,53162
1751014200.279715000,,,86,5222,53162
1751014200.279880000,,,90,53162,5222
1751014200.279881000,,,381,53162,5222
1751014200.279882000,,,381,53162,5222
1751014200.286602000,,,98,5222,53162
1751014200.286604000,,,98,5222,53162
1751014200.286606000,,,98,5222,53162
1751014200.485621000,,,143,5222,53162
1751014200.485623000,,,150,5222,53162
1751014200.485956000,,,86,53162,5222
1751014200.495562000,,,141,53162,5222
1751014200.495858000,,,119,53162,5222
1751014200.501997000,,,86,5222,53162
1751014200.502982000,,,86,5222,53162
1751014200.634783000,,,132,5222,53162
1751014200.635028000,,,86,53162,5222
1751014200.649738000,,,135,5222,53162
1751014200.649905000,,,86,53162,5222
1751014200.650258000,,,396,5222,53162
1751014200.650262000,,,123,5222,53162
1751014200.650366000,,,86,53162,5222
1751014200.678509000,,,137,53162,5222
1751014200.684197000,,,86,5222,53162
1751014200.686366000,,,127,53162,5222
1751014200.692996000,,,86,5222,53162
1751014201.002470000,,,133,5222,53162
1751014201.002801000,,,86,53162,5222
1751014201.007145000,,,109,53162,5222
1751014201.013413000,,,86,5222,53162
1751014201.412128000,,,86,5222,53162
1751014201.412370000,,,86,53162,5222
1751014201.412970000,,,86,53162,5222
1751014201.419848000,,,86,5222,53162
1751014201.420526000,,,86,5222,53162
1751014201.420713000,,,74,53162,5222
1751014201.485692000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485696000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485700000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485703000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485705000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485708000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485711000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485713000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485715000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485718000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485720000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.485722000,17.242.13.4,172.16.10.60,764,5223,60512
1751014201.485980000,172.16.10.60,17.242.13.4,66,60512,5223
1751014201.486068000,172.16.10.60,17.242.13.4,66,60512,5223
1751014201.486173000,172.16.10.60,17.242.13.4,66,60512,5223
1751014201.493176000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.493268000,172.16.10.60,17.242.13.4,66,60512,5223
1751014201.494735000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.494737000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.494739000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.494741000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.494743000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.494745000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.494747000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.494750000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.494752000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.494755000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014201.494757000,17.242.13.4,172.16.10.60,192,5223,60512
1751014201.494834000,172.16.10.60,17.242.13.4,66,60512,5223
1751014201.494907000,172.16.10.60,17.242.13.4,66,60512,5223
1751014201.524443000,172.16.10.60,17.242.13.4,98,60512,5223
1751014201.530816000,17.242.13.4,172.16.10.60,66,5223,60512
1751014201.576382000,172.16.10.60,17.242.13.4,98,60512,5223
1751014201.583401000,17.242.13.4,172.16.10.60,66,5223,60512
1751014204.895626000,172.16.10.60,8.8.8.8,221,,
1751014204.895727000,172.16.10.60,8.8.8.8,84,,
1751014204.896533000,172.16.10.60,8.8.8.8,221,,
1751014204.896600000,172.16.10.60,8.8.8.8,84,,
1751014204.904985000,8.8.8.8,172.16.10.60,73,,
1751014204.905272000,8.8.8.8,172.16.10.60,78,,
1751014204.906411000,8.8.8.8,172.16.10.60,78,,
1751014204.906415000,8.8.8.8,172.16.10.60,626,,
1751014204.906416000,8.8.8.8,172.16.10.60,66,,
1751014204.906668000,172.16.10.60,8.8.8.8,75,,
1751014204.906836000,172.16.10.60,8.8.8.8,74,,
1751014204.907050000,172.16.10.60,8.8.8.8,76,,
1751014204.907233000,8.8.8.8,172.16.10.60,579,,
1751014204.907235000,8.8.8.8,172.16.10.60,66,,
1751014204.907552000,172.16.10.60,8.8.8.8,75,,
1751014204.907749000,172.16.10.60,8.8.8.8,76,,
1751014204.910409000,172.16.10.60,8.8.8.8,221,,
1751014204.910487000,172.16.10.60,8.8.8.8,84,,
1751014204.917327000,8.8.8.8,172.16.10.60,72,,
1751014204.917328000,8.8.8.8,172.16.10.60,73,,
1751014204.917330000,8.8.8.8,172.16.10.60,71,,
1751014204.918961000,8.8.8.8,172.16.10.60,79,,
1751014204.919794000,8.8.8.8,172.16.10.60,579,,
1751014204.919796000,8.8.8.8,172.16.10.60,66,,
1751014204.919955000,172.16.10.60,8.8.8.8,75,,
1751014204.920174000,172.16.10.60,8.8.8.8,76,,
1751014204.921158000,172.16.10.60,140.82.113.22,78,61573,443
1751014204.927752000,8.8.8.8,172.16.10.60,73,,
1751014204.927753000,8.8.8.8,172.16.10.60,71,,
1751014205.303424000,140.82.113.22,172.16.10.60,74,443,61573
1751014205.303621000,172.16.10.60,140.82.113.22,66,61573,443
1751014205.304122000,172.16.10.60,140.82.113.22,583,61573,443
1751014205.713069000,140.82.113.22,172.16.10.60,1490,443,61573
1751014205.713074000,140.82.113.22,172.16.10.60,1490,443,61573
1751014205.713077000,140.82.113.22,172.16.10.60,1304,443,61573
1751014205.713401000,172.16.10.60,140.82.113.22,66,61573,443
1751014205.717205000,172.16.10.60,140.82.113.22,1490,61573,443
1751014205.717243000,172.16.10.60,140.82.113.22,424,61573,443
1751014206.122623000,140.82.113.22,172.16.10.60,145,443,61573
1751014206.122627000,140.82.113.22,172.16.10.60,145,443,61573
1751014206.122629000,140.82.113.22,172.16.10.60,66,443,61573
1751014206.122958000,172.16.10.60,140.82.113.22,66,61573,443
1751014206.532299000,140.82.113.22,172.16.10.60,653,443,61573
1751014206.532306000,140.82.113.22,172.16.10.60,90,443,61573
1751014206.532308000,140.82.113.22,172.16.10.60,66,443,61573
1751014206.532581000,172.16.10.60,140.82.113.22,66,61573,443
1751014206.532687000,172.16.10.60,140.82.113.22,66,61573,443
1751014206.533563000,172.16.10.60,140.82.113.22,90,61573,443
1751014206.534021000,172.16.10.60,140.82.113.22,66,61573,443
1751014206.941800000,140.82.113.22,172.16.10.60,54,443,61573
1751014206.941803000,140.82.113.22,172.16.10.60,54,443,61573
1751014208.683375000,,,66,,
1751014208.690549000,,,114,,
1751014210.321022000,,,42,,
1751014210.321166000,,,42,,
1751014211.449909000,,,1292,,
1751014211.449953000,,,1292,,
1751014211.449956000,,,1292,,
1751014211.450134000,,,141,,
1751014211.450344000,,,626,,
1751014211.460034000,,,102,,
1751014211.460038000,,,102,,
1751014211.460040000,,,1292,,
1751014211.460043000,,,1292,,
1751014211.470352000,,,1292,,
1751014211.478089000,,,1292,,
1751014211.498298000,,,1292,,
1751014211.506111000,,,1292,,
1751014211.520191000,,,1292,,
1751014211.520512000,,,363,,
1751014211.520514000,,,991,,
1751014211.521274000,,,140,,
1751014211.521400000,,,93,,
1751014211.521435000,,,100,,
1751014211.521437000,,,86,,
1751014211.522094000,,,84,,
1751014211.522253000,,,93,,
1751014211.528353000,,,182,,
1751014211.558514000,,,94,,
1751014211.583971000,,,590,,
1751014211.583973000,,,84,,
1751014211.584297000,,,97,,
1751014211.592475000,,,87,,
1751014213.700166000,,,86,,
1751014213.700446000,,,78,,
1751014213.738557000,,,86,,
1751014213.742698000,,,78,,
1751014213.871612000,,,74,61552,443
1751014213.890806000,,,86,443,61552
1751014216.362507000,,,125,443,61553
1751014216.362510000,,,86,443,61553
1751014216.362958000,,,86,61553,443
1751014216.363129000,,,86,61553,443
1751014216.363424000,,,86,61553,443
1751014216.404400000,,,86,443,61553
1751014216.771921000,,,86,,
1751014216.777292000,,,78,,
1751014220.253744000,20.207.73.85,172.16.10.60,105,443,61570
1751014220.253747000,20.207.73.85,172.16.10.60,90,443,61570
1751014220.253749000,20.207.73.85,172.16.10.60,66,443,61570
1751014220.253750000,20.207.73.85,172.16.10.60,66,443,61570
1751014220.254080000,172.16.10.60,20.207.73.85,66,61570,443
1751014220.254207000,172.16.10.60,20.207.73.85,66,61570,443
1751014220.254253000,172.16.10.60,20.207.73.85,66,61570,443
1751014220.254765000,172.16.10.60,20.207.73.85,66,61570,443
1751014220.265925000,20.207.73.85,172.16.10.60,66,443,61570
1751014220.265927000,20.207.73.85,172.16.10.60,66,443,61570
1751014220.266120000,172.16.10.60,20.207.73.85,54,61570,443
1751014221.892238000,,,86,,
1751014221.892520000,,,78,,
1751014225.793451000,172.16.10.60,8.8.8.8,84,,
1751014225.805374000,8.8.8.8,172.16.10.60,79,,
1751014225.809215000,8.8.8.8,172.16.10.60,610,,
1751014225.809218000,8.8.8.8,172.16.10.60,66,,
1751014225.809508000,172.16.10.60,8.8.8.8,75,,
1751014225.809857000,172.16.10.60,8.8.8.8,76,,
1751014225.811372000,172.16.10.60,162.159.200.1,90,,
1751014225.819268000,162.159.200.1,172.16.10.60,90,,
1751014225.820062000,8.8.8.8,172.16.10.60,72,,
1751014227.523550000,172.16.10.72,172.16.10.255,86,,
1751014228.667427000,172.16.10.60,8.8.8.8,79,,
1751014228.667569000,172.16.10.60,8.8.8.8,79,,
1751014228.667689000,172.16.10.60,8.8.8.8,79,,
1751014228.679428000,8.8.8.8,172.16.10.60,261,,
1751014228.680608000,8.8.8.8,172.16.10.60,249,,
1751014228.681033000,8.8.8.8,172.16.10.60,361,,
1751014228.681935000,,,98,61574,443
1751014228.690948000,,,94,443,61574
1751014228.691095000,,,86,61574,443
1751014228.692043000,,,1494,61574,443
1751014228.692063000,,,806,61574,443
1751014228.702029000,,,86,443,61574
1751014228.702918000,,,185,443,61574
1751014228.703079000,,,86,61574,443
1751014228.703515000,,,1028,61574,443
1751014228.718587000,,,367,443,61574
1751014228.718836000,,,86,61574,443
1751014228.719765000,,,160,61574,443
1751014228.720080000,,,178,61574,443
1751014228.720410000,,,362,61574,443
1751014228.729584000,,,148,443,61574
1751014228.729693000,,,86,61574,443
1751014228.729847000,,,117,61574,443
1751014228.730524000,,,86,443,61574
1751014228.730968000,,,117,443,61574
1751014228.731013000,,,86,61574,443
1751014228.735462000,,,1494,443,61574
1751014228.735465000,,,1494,443,61574
1751014228.735468000,,,1494,443,61574
1751014228.735471000,,,1494,443,61574
1751014228.735475000,,,1494,443,61574
1751014228.735478000,,,1494,443,61574
1751014228.735480000,,,1494,443,61574
1751014228.735483000,,,1494,443,61574
1751014228.735575000,,,86,61574,443
1751014228.735642000,,,86,61574,443
1751014228.742755000,,,1494,443,61574
1751014228.742757000,,,1494,443,61574
1751014228.742806000,,,86,61574,443
1751014228.742859000,,,86,61574,443
1751014228.743934000,,,1494,443,61574
1751014228.743936000,,,1494,443,61574
1751014228.744007000,,,86,61574,443
1751014228.744072000,,,86,61574,443
1751014228.745885000,,,1494,443,61574
1751014228.745888000,,,1494,443,61574
1751014228.745891000,,,1494,443,61574
1751014228.745991000,,,86,61574,443
1751014228.746062000,,,86,61574,443
1751014228.746408000,,,1494,443,61574
1751014228.746411000,,,1494,443,61574
1751014228.746413000,,,1494,443,61574
1751014228.746477000,,,86,61574,443
1751014228.746527000,,,86,61574,443
1751014228.747088000,,,1494,443,61574
1751014228.747091000,,,1494,443,61574
1751014228.747133000,,,86,61574,443
1751014228.747188000,,,86,61574,443
1751014228.748648000,,,1494,443,61574
1751014228.748650000,,,1494,443,61574
1751014228.748652000,,,1494,443,61574
1751014228.748655000,,,1494,443,61574
1751014228.748713000,,,86,61574,443
1751014228.748765000,,,86,61574,443
1751014228.748959000,,,1494,443,61574
1751014228.748962000,,,1494,443,61574
1751014228.748964000,,,1494,443,61574
1751014228.749003000,,,86,61574,443
1751014228.749044000,,,86,61574,443
1751014228.753036000,,,1494,443,61574
1751014228.753039000,,,1494,443,61574
1751014228.753042000,,,1494,443,61574
1751014228.753137000,,,86,61574,443
1751014228.753212000,,,86,61574,443
1751014228.754079000,,,1494,443,61574
1751014228.754082000,,,1494,443,61574
1751014228.754085000,,,1494,443,61574
1751014228.754087000,,,1494,443,61574
1751014228.754153000,,,86,61574,443
1751014228.754222000,,,86,61574,443
1751014228.754934000,,,1494,443,61574
1751014228.754937000,,,1494,443,61574
1751014228.754940000,,,1494,443,61574
1751014228.754942000,,,1494,443,61574
1751014228.754997000,,,86,61574,443
1751014228.755056000,,,86,61574,443
1751014228.755460000,,,1494,443,61574
1751014228.755462000,,,1494,443,61574
1751014228.755510000,,,86,61574,443
1751014228.755551000,,,86,61574,443
1751014228.755803000,,,416,443,61574
1751014228.755862000,,,86,61574,443
1751014229.309148000,,,74,61322,5228
1751014229.377495000,,,86,5228,61322
1751014233.667390000,,,42,,
1751014233.770519000,,,86,,
1751014233.770770000,,,78,,
1751014236.686357000,172.16.10.60,54.185.38.139,54,61568,443
1751014237.047836000,54.185.38.139,172.16.10.60,66,443,61568
1751014238.709056000,172.16.10.60,162.159.192.1,90,61562,443
1751014238.709166000,172.16.10.60,162.159.192.1,66,61562,443
